Id,Lang,Code,Definition,CreateDate,IsDeleted,UpdateDate,GUID,CreateUserId,UpdateUserId,Definition_Translated_fil
4914,en,footer_desc_global,Worldwide,2020-01-16 11:36:13.847,0,,e4d6c7f7-572c-4739-8c8e-f04202103091,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Pandaigdigan
4915,en,footer_desc_3,24 hours,2020-01-16 11:36:28.473,0,,1a6f25bf-20f2-46a2-a3f1-e5f65221129d,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,24 na oras
4916,en,footer_language_count,4 Languages,2020-01-16 11:36:44.053,0,,cfed8714-748c-43df-b4a1-c85877e19765,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,4 na Wika
4917,en,discount_success_message,Discount applied successfully,2020-01-16 11:37:03.783,0,2024-05-22 11:29:20.940,394674ec-964a-4393-80c4-8cc553564d25,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Matagumpay na naipataw ang diskwento
5026,en,OSLuggageADT,max. 8 kg 55 x 40 x 23 cm,2020-03-10 15:47:57.853,0,,24fb789b-177a-4067-b09b-d4f68be75021,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,"Hanggang 8 kg, 55 x 40 x 23 cm"
5027,en,LHLuggageADT,max. 8 kg 55 x 40 x 23 cm,2020-03-10 15:48:02.940,0,,edeccedf-499c-4a87-a8d2-af10abc1d841,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,"Hanggang 8 kg, 55 x 40 x 23 cm"
5028,en,LXLuggageADT,max. 8 kg 55 x 40 x 23 cm,2020-03-10 15:48:09.433,0,,440681c2-4954-4cfe-b2a9-a9e0cb1a33a9,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,"Hanggang 8 kg, 55 x 40 x 23 cm"
5060,en,SFT_destiprion,Pay with Sofort,2020-04-01 13:31:48.557,0,,cb2ddde5-653a-45eb-aa0a-e1572ea29f06,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang Sofort
5061,en,PYL_destiprion,Pay with Paypal,2020-04-01 13:32:23.027,0,,57e94ff7-a63c-486b-ad47-5f224e138399,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang PayPal
5062,en,SIX_AMEX_Name,American Express,2020-04-01 13:32:46.307,0,2024-05-22 11:29:21.000,259b8e33-78c3-4784-9288-e42d6797e81a,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,14559dca-02b0-4708-8849-78ec823fbcc6,American Express
5063,en,SIX_AMEX_Description,Pay with American Express,2020-04-01 13:33:18.163,0,2024-05-22 11:29:21.000,e679d01e-f144-479b-afd9-58c47ae87c70,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,14559dca-02b0-4708-8849-78ec823fbcc6,Magbayad gamit ang American Express
5064,en,SIX_BANKONTAKT_Name,Bancontact,2020-04-01 13:33:29.907,0,2024-05-22 11:29:21.003,a81fdfa2-4cc9-43dd-9e6a-6e5c7a282170,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Bancontact
5065,en,SIX_BANKONTAKT_Description,Pay with Bancontact,2020-04-01 13:39:12.470,0,2024-05-22 11:29:21.003,b0e252be-bc76-4d91-8c51-12879b921a7e,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,4c77e706-e87c-4fdc-8ed2-d333ce23dff7,Magbayad gamit ang Bancontact
5066,en,SIX_DINERSCLUB_Name,DinersClub,2020-04-01 13:39:23.993,0,2024-05-22 11:29:21.007,eaed6fbf-3a62-4ee7-b533-f957a351add5,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,DinersClub
5067,en,SIX_DINERSCLUB_Description,Pay with DinersClub,2020-04-01 13:39:44.003,0,2024-05-22 11:29:21.007,a8b9b596-e79e-44e1-9f50-ba7b83794dfe,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang DinersClub
5068,en,SIX_IDEAL_Name,Ideal,2020-04-01 13:39:56.903,0,2024-05-22 11:29:21.007,68a6b929-b509-4e4f-b818-3d421525065d,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Perpekto
5069,en,SIX_IDEAL_Description,Pay with Ideal,2020-04-01 13:40:21.687,0,2024-05-22 11:29:21.007,cec50717-c9ef-4184-b01b-cb2f2aa3dcf7,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang iDEAL
5070,en,SIX_MAESTRO_Name,Maestro,2020-04-01 13:40:32.000,0,2024-05-22 11:29:21.007,4a0400b9-8601-47fb-add5-fa6625fbdae4,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Maestro
5071,en,SIX_MAESTRO_Description,Pay With Maestro,2020-04-01 13:41:05.207,0,2024-05-22 11:29:21.007,2d41bcdd-6fcf-4451-a778-aa85edd4c05c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang Maestro
5072,en,SIX_MASTERCARD_Name,Mastercard,2020-04-01 13:41:24.587,0,2024-05-22 11:29:21.010,d5918e19-6f5b-44da-b27f-4abcc401bfe7,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Mastercard
5073,en,SIX_MASTERCARD_Description,Pay with Mastercard,2020-04-01 13:42:09.857,0,2024-05-22 11:29:21.010,7d5ad3ef-0178-4d02-b249-1c829f8f5128,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang Mastercard
5074,en,SIX_UNIONPAY_Name,Unionpay,2020-04-01 13:42:27.797,0,,5ec00d29-c471-4ea9-9535-e9300d87e1b2,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,UnionPay
5075,en,SIX_UNIONPAY_Description,Pay with Unionpay  ,2020-04-01 13:42:46.927,0,,cae72956-8f80-4a1f-8109-e4799c358f93,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang UnionPay
5076,en,SIX_VISA_Name,Visa,2020-04-01 13:42:57.247,0,2024-05-22 11:29:21.010,1b2ac5cd-baa4-4acf-a342-8630b1ac9a08,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,16ac3327-cf2e-4728-9cab-f0504fd290c0,Bisa
5077,en,SIX_VISA_Description,Pay with Visa,2020-04-01 13:43:13.103,0,2024-05-22 11:29:21.010,05ffc503-963e-4f76-87ca-c5915521ac08,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang Visa
5164,en,payment_contact_description,Please check the contact information,2020-03-04 17:36:47.403,0,,e19922f2-e469-4a0f-bbbe-6eb9a97f5baa,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Pakisuri ang impormasyon sa pakikipag-ugnayan.
5166,en,flight_search_title,"martiGO, your partner for cheap flights, travel & hotels",2020-03-05 12:37:24.347,0,2024-05-22 11:29:20.950,26064bd0-d2d3-4bd0-89cb-9c81bd55571b,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,"martiGO, ang iyong katuwang para sa murang mga flight, paglalakbay, at mga hotel"
5173,en,early_morning,Early morning,2020-01-17 08:58:29.987,0,2024-05-22 12:00:29.900,d7645fe5-9613-44c2-80fe-5e8a5b01de54,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Maagang umaga
5180,en,enter_your_credit_cart,Enter your card number,2020-03-27 16:30:20.580,0,2024-05-22 11:29:20.943,a0304e88-cc36-4d22-ba89-38fb103ec3a8,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Ilagay ang numero ng iyong card
5187,en,enter_your_credit_cart_expiration,Expiration date,2020-03-27 16:31:53.190,0,2024-05-22 11:29:20.943,b13bbe60-8d16-4c6c-8be8-896a65031c37,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Petsa ng bisa
5194,en,enter_credit_cart_label,Enter your card details,2020-03-27 16:36:08.793,0,,7b3ae6be-8e6d-461e-a9db-940b60be4085,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Ilagay ang mga detalye ng iyong card
5201,en,credit_invalid_input,card number is invalid,2020-03-27 16:40:50.707,0,,9cf733f2-de6e-4de6-8811-07c1abb1d130,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Hindi wasto ang numero ng card.
5207,en,credit_card_is_not_permitted,Please enter a valid card number,2020-03-27 16:42:42.627,0,,812581a8-8994-4fe2-8894-2cb2a3092415,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Mangyaring ilagay ang wastong numero ng card.
5216,en,credit_card_is_expired,Check the expiration date of the card,2020-03-27 16:46:05.007,0,,93e323cd-f7f8-4bee-9456-457309d151ce,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Suriin ang petsa ng pag-expire ng iyong card.
5224,en,GSMLength,Please check your phone number,2020-11-11 09:45:52.977,0,,5ad8937f-44b1-461e-93d5-743d10ab8fb4,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Pakisuri ang iyong numero ng telepono.
5229,en,Selected_Address_lds,Please add your address,2020-08-13 08:21:00.243,0,,320d01ff-b1dc-43a8-8f81-5c732e19c3bd,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Mangyaring idagdag ang iyong address.
5245,en,SIX_APPLEPAY_Name,Apple Pay ,2020-04-23 11:40:47.723,0,,bd652c85-49f5-42cc-9aec-ddf83e2db5cc,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Apple Pay
5252,en,SIX_APPLEPAY_Description,Pay by Apple Pay,2020-04-23 11:43:19.133,0,,56c65d4b-223a-4aa2-936f-dc995a98ec67,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magbayad gamit ang Apple Pay
5259,en,landing_daily_flights,Daily Flights,2020-05-25 15:01:29.170,0,,80db6643-6875-4097-885e-b5043db0cd37,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Mga pang-araw-araw na flight
5266,en,most_popular_airline,The most popular airline,2020-05-25 15:03:08.143,0,,dc3add91-a933-4baf-8076-b3d0cf548658,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Ang pinakasikat na airline
5278,en,earliest_flight,Earliest flight,2020-05-25 15:12:51.910,0,2020-05-25 15:12:59.487,db684171-c6b8-47c2-b99d-b26f3bfe654a,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,Pinakamaagang paglipad
5285,en,landing_page_slogan,"There are so many points to travel around the world. We guarantee that you will find the most suitable flight ticket to places that you have not heard of before, through MartıGO.",2020-05-25 15:15:13.497,0,,dafb6c52-195f-4d5b-b83d-6764dd79b9d1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,"Maraming destinasyon sa buong mundo. Tinitiyak namin na mahahanap mo ang pinaka-angkop na tiket ng flight papunta sa mga lugar na hindi mo pa naririnig, sa pamamagitan ng MartıGO."
5292,en,city_detail,Information About,2020-05-25 15:17:29.177,0,,c1af10ad-bc6f-4ebe-9a64-10e0a7938c9f,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Impormasyon tungkol sa
5296,en,average_price,Average Price,2021-01-06 19:11:33.787,0,2022-03-17 12:14:02.380,30642fa1-35f3-4bfc-99ae-80ce795a8d8c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,13148a65-3721-4dff-a390-127d6a77d543,Karaniwang Presyo
5298,en,departureDateCanNotBig,Departure date cannot be later than the return date,2021-01-06 19:13:01.840,0,,5680f123-91c8-4628-98bf-8a6d48db8d04,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Hindi maaaring mas huli ang petsa ng pag-alis kaysa sa petsa ng pagbalik.
5299,en,arrivalDateCanNotSmall,Return date cannot be earlier than departure date,2021-01-06 19:13:33.870,0,,aa157df1-038b-436a-8c7d-34323d448648,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Ang petsa ng pagbalik ay hindi maaaring mas maaga kaysa sa petsa ng pag-alis.
5300,en,autocomplete_not_found_message,City or airport could not be found ,2021-01-06 19:14:00.200,0,,b621b570-5ec3-4dd1-a4e9-44d7527298ff,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Hindi mahanap ang lungsod o paliparan.
5304,en,all_label_autocomplete,All,2021-01-06 19:15:49.873,0,,3032945e-471b-4d8e-91a5-5872f2dd0e42,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,
5305,en,wheelchair_label,Special assistance,2020-11-17 19:54:57.427,0,2024-05-22 11:29:21.030,451c1294-50c1-4425-8110-edd60a0c0110,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,Espesyal na tulong
5306,en,milesandmore_btn,"Frequent flyer program
",2020-11-17 19:57:16.230,0,,17b23ea9-aa5d-4a44-8e46-67b3f8f9b302,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Programa para sa mga madalas lumipad
5307,en,milesandmore_label,Program number,2020-11-17 19:58:16.207,0,,a5c45957-a93e-4ffc-88c1-64e3147362ef,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Numero ng programa
5308,en,passenger_extra_title,Traveler details,2020-11-17 19:59:23.997,0,2024-05-22 11:29:20.977,c9d78a79-6646-4f8c-a8c2-839c450ee685,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,Mga detalye ng pasahero
5309,en,passenger_extra_description,"Frequent flyer, redress and more",2020-11-17 20:01:41.950,0,,a06e1b10-8f6b-44ef-84f8-404cfb84cb0b,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,"Frequent flyer, redress at iba pa"
5310,en,passenger_extra_milname,Program name,2020-11-17 20:02:13.973,0,2020-11-17 21:07:52.450,58ebb211-c138-48f4-9547-837dae5f6c53,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,Pangalan ng programa
5311,en,passenger_extra_milno,Program number ,2020-11-17 20:02:48.830,0,,bc2c9e8f-c38b-445a-8083-84f9f3d7e16e,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Numero ng programa
5321,en,payment_time_message,The displayed prices are valid for 15 minutes.,2021-06-15 17:18:58.270,0,2024-05-22 11:29:20.980,679c8e3e-4118-4d65-ad20-10503fff5480,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Ang ipinapakitang mga presyo ay may bisa sa loob ng 15 minuto.
5322,en,return_package_label,Return package includes:,2021-03-25 11:07:36.953,0,2024-05-22 11:29:20.990,80500eb7-dffc-4da6-8db8-3ffc846385cc,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Kasama sa round-trip package:
5326,en,baggage_label_standart,Standard,2021-03-25 11:26:05.267,0,,cee3740b-71d2-4236-92b3-8ea0f54d0ece,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Karaniwan
5327,en,origin_package_label,Departure package includes:,2021-03-25 11:27:42.427,0,2024-05-22 11:29:20.973,8c37c48b-bb8f-4a9d-bf54-bca6cf0f6d2c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Kasama sa package ng pag-alis:
5328,en,covid_message_home,"Peace of mind with flexible travel. Buy your Turkish Airlines and Pegasus Tickets, make transactions without paying a one-time change fee. <a href='https://www.martigo.co.uk/cms/passenger-service/Flexible-travel' target='_blank'>Click</a> for details",2021-04-22 12:29:47.787,0,2022-04-04 13:54:48.233,2a31c3c1-cfab-4800-b641-59fb2f062a59,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,14559dca-02b0-4708-8849-78ec823fbcc6,Kapayapaan ng isip sa flexible na paglalakbay. Bilhin ang iyong mga tiket ng Turkish Airlines at Pegasus at gumawa ng mga transaksyon nang hindi nagbabayad ng isang beses na bayad para sa pagbabago. <a href='https://www.martigo.co.uk/cms/passenger-service/Flexible-travel' target='_blank'>Mag-click</a> para sa mga detalye.
5329,en,check_mail_adress,Please check your e-mail address.,2021-04-22 12:30:23.277,0,,e65dc378-c645-4324-96c4-72285c8c0525,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Pakisuri ang iyong e-mail address.
5332,en,not_now_failure,"You encountered an error, you can call our Call Center to get support. +43 1 90 94 500",2021-05-26 13:49:08.443,0,,f7ba0c88-57da-4359-bd8a-ecb62560a4db,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Nagkaroon ka ng error. Maaari kang tumawag sa aming Call Center para sa suporta: +43 1 90 94 500
5336,en,app_slogan_description,You can compare hundreds of airlines' flights through our mobile application and buy your ticket safely from martiGO.,2022-03-21 17:22:24.607,0,,ab4ebe7e-5656-4093-8c37-1c27405bce18,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Maaari mong ihambing ang mga flight mula sa daan-daang airline gamit ang aming aplikasyong mobile at ligtas na bilhin ang iyong tiket mula sa martiGO.
5337,en,app_slogan_title,Make your itinerary with martiGO!,2022-03-21 17:22:48.903,0,,6bf66a8f-4296-4623-93c2-3572a60e7ebf,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Gumawa ng iyong itineraryo kasama ang martiGO!
5355,en,customer_demand_title_label,Create Request,2019-12-18 10:48:40.057,0,,da3e3be0-9290-4dea-97d7-1dc6c29d8d7d,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Lumikha ng Kahilingan
5356,en,blt_code_label,Ticket Code,2019-12-18 10:49:02.637,0,,75555916-a2ae-4e27-ab2f-d5e177ea9470,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Kodigo ng tiket
5357,en,demand_success_message,Thanks for your feedback.,2019-12-18 10:49:24.453,0,,51968820-3912-4feb-906b-5134a9143713,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Salamat sa iyong feedback.
5358,en,customer_demand_title_box,Your questions and comments,2019-12-18 10:49:43.717,0,,d3e9b78e-81b6-43c1-b414-91d99b983cb4,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Ang inyong mga tanong at komento
5359,en,create_price_alarm_label,Get Price Alerts,2019-12-18 10:50:14.487,0,2024-05-22 11:29:20.937,dccd1087-dd74-4b68-8554-ec6719a98ff6,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Kumuha ng Mga Alerto sa Presyo
5360,en,price_alarm_title_label,Set a price alarm for this search.,2019-12-18 10:50:48.773,0,,9a67da70-e6ad-4da9-b9a7-0290f438bde1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Itakda ang alerto sa presyo para sa paghahanap na ito.
5361,en,price_alarm_description,We let you know about the best and cheapest prices.,2019-12-18 10:51:10.087,0,2020-03-14 00:12:15.893,f1cbb21e-f972-44df-841f-b3c7e84bfd89,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,Ipinapaalam namin sa iyo ang pinakamahusay at pinakamurang mga presyo.
5362,en,confirm_code,Confirmation code,2019-12-18 10:51:36.307,0,,bd74b76e-d6ab-49f1-a200-a1fa9e3743fa,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Kodigo ng kumpirmasyon
5363,en,old_password_label,Your old password,2019-12-18 10:51:54.770,0,2020-03-14 00:12:27.937,64f4fd95-f95d-4766-83e4-741ff339e5da,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,Ang iyong lumang password
5364,en,required_address_user,There is no registered address in our system.,2019-12-18 10:52:17.667,0,,bf3bd3a6-dd55-46f3-ae5f-6e6dbe6d3e5b,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Walang nakatala na address sa aming sistema.
5365,en,other_label_text,Other,2019-12-18 10:52:44.313,0,,642cd73a-d68c-4c8d-9718-76f6388a660f,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Iba
5366,en,payment_next_label,You are proceeding to the payment page ...,2019-12-18 10:53:09.870,0,,bab84e45-93ad-4b8a-8251-da0330eec914,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Magpapatuloy ka sa pahina ng pagbabayad...
5367,en,extra_payment_success,Your payment was successfully received.,2019-12-18 10:53:31.903,0,,546d84ab-e289-44d6-8fc5-6da3e9836aeb,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Matagumpay na natanggap ang iyong pagbabayad.
5368,en,extra_payment_error,Error while receiving payment. Please try again.,2019-12-18 10:53:56.560,0,2020-03-14 00:12:44.417,6bb1dbef-91c9-4cf0-9d18-cbd8029f5032,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,Nagkaroon ng error sa pagtanggap ng bayad. Pakisubukang muli.
5487,en,step1_choice_label,Select,2022-06-17 11:09:21.133,0,2024-05-22 11:29:21.017,94572f77-438a-49c6-8509-22997acf59bc,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Piliin
5489,en,ticket_flight_confirm_label,Your flight confirmation,2022-05-05 17:23:07.873,0,2024-05-22 11:29:21.020,ec110cb1-22f9-4d86-b3fc-04d3094c03cb,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,-1,Kumpirmasyon ng iyong paglipad
5492,en,time_too_late_based_customer,The session has timed out. Our customer support will call you.,2022-04-07 11:42:24.633,0,,71a42f40-daed-48a2-b4cd-dd2955f67c0b,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Nag-expire ang iyong session. Tatawagan ka ng aming koponan ng suporta sa customer.
5494,en,different_connection,Attention: The airport you land at and the airport you depart from are different from each other.,2022-04-07 11:44:30.413,0,2024-05-22 11:29:20.940,577e579d-5622-4eee-9654-314a60f30d6d,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Paalala: Magkaiba ang paliparan kung saan ka lilapag at kung saan ka aalis.
5496,en,announcements_label,Announcements,2022-04-07 11:45:06.460,0,,04319f1d-979e-4508-bc2b-79eaee42bba9,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Mga Paunawa
5498,en,page_not_found,"Oops! Something seems to have gone wrong, we couldn't find the page you were looking for.",2022-04-07 11:46:56.920,0,,6f90fbc6-75ce-4eeb-a1a9-986b9cfb1336,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Paumanhin — nagkaroon ng problema. Hindi namin mahanap ang pahinang hinahanap mo.
5501,en,ThisDiscountCodeIsValidForMobil,The discount code only valid for the martiGO App,2022-04-19 13:32:00.953,0,2022-04-21 10:28:10.553,90d54ba8-7133-45c8-a821-25fc681980f7,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,14559dca-02b0-4708-8849-78ec823fbcc6,Ang discount code ay valid lamang para sa martiGO App.
5502,en,ThisDiscountCodeIsValidForWeb,The discount code is only valid for the website,2022-04-19 13:32:15.343,0,2022-04-21 10:27:39.377,0dfc53ff-5676-43c8-be18-da1d99cac595,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,14559dca-02b0-4708-8849-78ec823fbcc6,Ang promo code ay may bisa lamang sa website.
5504,en,faq_category_detail_description,Your flight confirmation,2022-05-05 13:53:30.930,0,,d2faf71c-2794-4078-a48a-97228e1f5d6a,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Kumpirmasyon ng iyong flight
5509,en,UserName,This username does not exist,2022-03-23 13:30:12.367,0,,fc48e3bc-08a9-47db-8e05-2ab593dfa23f,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Hindi umiiral ang username na ito.
5511,en,circle_first_departure_same_error,Can not be the same departure location as the second flight,2022-03-23 13:33:26.093,0,,ad35c688-ba5c-4782-baff-926820c96805,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Hindi maaaring pareho ang lokasyon ng pag-alis ng unang flight at ng pangalawang flight.
5513,en,circle_last_departure_same_error,Can not be the same departure as the first flight,2022-03-23 13:34:22.920,0,,e3b7871f-3813-4e17-a951-2e975e9d0e9f,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Hindi maaaring pareho ang paliparan ng pag-alis para sa pangalawang flight at sa unang flight.
5515,en,app_no_connection,Please check your internet connection,2022-03-23 13:35:01.267,0,,ab6bef67-1412-4d24-a8e4-55f0d9b84460,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Mangyaring suriin ang iyong koneksyon sa internet.
5517,en,app_error_api,A problem occured,2022-03-23 13:36:20.917,0,,4fd9ff40-5671-4c25-8a39-64a4244430ac,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Nagkaroon ng problema
5519,en,APPlogin_or_sign_up,Profile,2022-03-23 13:37:02.700,0,,5d9621f2-8222-46b5-a75c-796b5ccc8327,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Profile
5520,en,select_date_title,Select Date,2022-03-23 13:37:33.360,0,,218db124-0c19-4374-a424-841cea93b7d2,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Piliin ang Petsa
5541,en,app_airport_select,Select,2022-02-15 10:23:17.080,0,,e72fa636-015f-437f-9913-3b6c91109e66,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Piliin
5542,en,app_login_success,Login successful,2022-02-15 10:23:59.293,0,,27fa92fc-d34d-436d-ab5a-d90d6b5df110,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Matagumpay ang pag-login
5543,en,app_disable_all_label,Remove all,2022-02-15 10:24:31.740,0,,69e36857-7120-4bb8-abd3-0f98c96719c2,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Alisin lahat
5544,en,app_already_have_an_account,Already have an account?,2022-02-15 10:24:42.850,0,,2b718255-3427-4280-bb46-8358ec6a4e84,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,May account na ba kayo?
5545,en,app_sign_in,Login,2022-02-15 10:24:51.180,0,,16de331c-2348-4308-ba9c-52a8379f6040,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Mag-login
5546,en,app_register_privacy_policy,Privacy Policy and Term of Use,2022-02-15 10:25:15.117,0,2024-05-22 11:29:20.920,ec3c5031-b47d-4106-a06a-4d4268aa9fdb,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Patakaran sa Pagkapribado at Mga Tuntunin ng Paggamit
5547,en,app_force_update_btn,Update,2022-02-15 10:25:29.310,0,,5e39fed4-3e4f-4158-985e-a01729679f57,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,I-update
5548,en,app_add_return,Add Return,2022-02-15 10:25:41.923,0,,2b5f6cb5-a84f-4a23-b0d9-e2d0deb67166,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Idagdag ang pagbalik
5549,en,app_result_search_result,For Search Results,2022-02-15 10:25:57.070,0,2024-05-22 11:29:20.923,59701f8b-9a60-4a95-9a50-b32d2de329cc,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Para sa Mga Resulta ng Paghahanap
5550,en,app_RememberPassword_error,User not found,2022-02-15 10:26:09.577,0,,05be2eb0-cc6a-4c9c-aa22-5d8b50233599,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,Hindi matagpuan ang gumagamit
5551,en,app_force_update,Update,2022-02-15 10:26:17.540,0,,daf83d41-9532-4290-911f-b6d155f5a05e,dc01ef46-af8e-4952-8ad0-8d8d6e744aac,-1,I-update
