Id;Lang;Code;Definition;CreateDate;IsDeleted;UpdateDate;GUID;CreateUserId;UpdateUserId
3492;tr;landing_page_static_airline_title;Havayolu Firmaları;2020-08-09 23:27:28.380;0;NULL;bcb9bb54-27c9-48c4-80ac-b9fad6b0855a;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3493;tr;landing_page_static_airline_description;Aradığın havayolu şirketini hemen bul;2020-08-09 23:27:54.473;0;2021-01-05 13:09:04.277;3b40421c-0f0b-4a34-9c5c-08b4d1f2bf37;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3494;tr;wheelchair_label;Tekerlekli sandelye istiyorum.;2020-11-10 14:57:53.973;0;2024-05-22 12:05:56.810;af3d1258-fc13-42a9-b2c1-29f2e3d53df5;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3495;tr;milesandmore_btn;Mil kart eklemek için tıkla;2020-11-10 16:58:59.783;0;2021-01-05 13:24:47.557;fb7b5d8d-5aef-4c69-82d8-65cfa85ea6fb;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3496;tr;milesandmore_label;Miles&Smiles No;2020-11-10 16:59:16.567;0;NULL;4d7a84e1-49fc-4a4c-8c62-d8267c70d609;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3497;tr;flexible_optionen_label;Esnek Seçenekler;2020-09-18 14:23:39.320;0;NULL;dfaa818d-3aed-4f95-b7ae-f8bf3a045df0;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3498;tr;landing_page_static_city_title;Şehirler;2020-09-24 11:34:33.107;0;NULL;f905bb5b-563c-4294-8ff4-c2651799d788;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3499;tr;landing_page_static_city_description;Aradığın şehri hemen bul;2020-09-24 11:34:59.063;0;2021-01-05 13:23:23.657;33a1215d-c5e4-4a70-ac11-9f3dfa95beb4;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3500;tr;landing_page_static_country_title;Ülkeler;2020-09-24 11:38:22.990;0;NULL;27bb8545-11f3-4b4a-b5db-47f658113641;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3501;tr;landing_page_static_country_description;Aradığın ülkeyi hemen bul;2020-09-24 11:38:45.340;0;2021-01-05 13:23:41.040;42f280ff-dbe2-42e0-81e2-f0c8c5f93718;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3502;tr;landing_page_static_airport_title;Havalimanları;2020-09-24 11:41:57.833;0;NULL;73f3eba6-77fb-4466-9d5e-2f73794f8cb4;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3503;tr;landing_page_static_airport_description;Aradığın havalimanını hemen bul;2020-09-24 11:42:51.620;0;2021-01-05 13:24:02.097;3173f7a9-6596-4e53-b339-33b2f26b0b4b;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3504;tr;show_all_label;Hepsini göster;2020-09-24 18:13:52.783;0;NULL;069b94c7-6836-4fc3-9b61-32a1312de37c;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3505;tr;home_label;Anasayfa;2020-09-25 14:44:46.143;0;NULL;65653512-b07d-405f-8679-3ac9cca9b067;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3506;tr;flight_ticket_label;Uçak Biletleri;2020-09-25 14:48:55.687;0;NULL;77bc513c-8e74-41b8-a486-b08322debabc;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3507;tr;landing_page_block_city_list_title;Şehirlere Göz At;2020-10-01 14:14:26.890;0;NULL;9eb27f34-90c5-409c-84ef-0f0c446f1724;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3508;tr;landing_page_block_city_list_description;Şehirlere göz at, daha uygun fiyatlarda bulabilirsin;2020-10-01 14:16:14.927;0;2021-01-05 13:24:16.533;c7037136-c87a-445c-a2d1-b7b0b7eb2d13;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3509;tr;departure_transfer_label;Kalkış Aktarma Havalimanı;2020-09-09 22:42:38.327;0;2024-05-22 12:05:56.733;d30f07a0-1f57-40e6-8cb2-68e0ef7304f3;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3510;tr;return_transfer_label;Dönüş Aktarma Havalimanı;2020-09-09 22:43:23.623;0;2024-05-22 12:05:18.457;e5d4de65-3c41-4ad9-b45a-3b774aa6efaa;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3511;tr;Departure;Kalkış;2020-09-09 22:44:20.463;0;NULL;b7c8db44-8fdd-4ea0-b513-ac8c889bcb79;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3512;tr;Arrival;Dönüş;2020-09-09 22:44:27.757;0;NULL;7eac95a6-8487-4542-8116-3034044bd29d;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3513;tr;landing_page_static_flight_h1;İndirimli Uçak Bileti ile Tüm Dünya;2020-10-09 14:16:31.573;0;NULL;3b28fe64-7e84-45bd-ac23-3438dde7b1ee;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3514;tr;landing_page_static_flight_h2;Farklı kıtalara ucuz uçuşları keşfet!;2020-10-09 14:16:41.877;0;2021-07-12 22:12:50.957;bfec2b3b-5ebd-49a6-8884-a2d429ffda27;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac
3515;tr;landing_page_static_flight_block_1;Avrupa;2020-10-09 14:19:22.993;0;NULL;150d2423-8bf6-46de-81e9-b64f39c1c534;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3516;tr;landing_page_static_flight_block_2;Asya;2020-10-09 14:19:30.320;0;NULL;2d33abc5-250d-4bf4-9abb-8a5d1755a284;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3517;tr;landing_page_static_flight_block_3;Afrika;2020-10-09 14:19:43.673;0;NULL;e22ef181-a1ed-47f4-9fbf-ad18bffc971a;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3518;tr;landing_page_static_flight_block_4;Okyanusya;2020-10-09 14:19:55.013;0;NULL;70978101-248b-4088-bb52-9b9d24c61f56;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3519;tr;landing_page_static_flight_block_5;Kuzey Amerika;2020-10-09 14:20:06.737;0;NULL;5999c1ab-7862-472c-896b-515c4309245c;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3520;tr;landing_page_static_flight_block_6;Güney Amerika;2020-10-09 14:20:16.907;0;NULL;69e0d885-a795-4e60-a9e6-68a4cd2e6242;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3521;tr;none_all_label;Hiçbirini seçme;2020-10-19 12:21:19.080;0;NULL;aa162e37-1abd-4725-a5b8-2c0742e8e938;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3522;tr;best_flight_label;Popüler Uçuşlar;2020-10-19 13:31:05.507;0;2024-05-22 12:05:56.720;a8446e75-48df-4945-bfa9-326a59097741;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3523;tr;month_small_1;Oca;2020-10-19 13:40:11.713;0;2024-05-22 12:05:56.753;7636b20a-0f1e-4670-9931-9d18b8d379f9;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3524;tr;month_small_2;Şub;2020-10-19 13:40:30.897;0;2024-05-22 12:05:56.757;495abc08-8a94-4980-8922-98309c971cf1;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3525;tr;month_small_3;Mar;2020-10-19 13:40:42.577;0;2024-05-22 12:05:56.757;71defaf4-7490-4455-9b9f-7066b74450c6;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3526;tr;month_small_4;Nis;2020-10-19 13:41:04.920;0;2024-05-22 12:05:56.757;d8fc432e-9bbb-44cd-a3a4-4c2ad21a73b5;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3527;tr;month_small_5;May;2020-10-19 13:41:20.923;0;2024-05-22 12:05:56.757;af988acd-a6a4-4172-8dee-f4c98039ab3b;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3528;tr;month_small_6;Haz;2020-10-19 13:41:33.907;0;2024-05-22 12:05:56.757;bc81de55-67c9-4e43-ab30-0db3afe72fd6;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3529;tr;month_small_7;Tem;2020-10-19 13:41:47.077;0;2024-05-22 12:05:56.757;5bc5f4b1-0eb6-4783-8e5d-48d974e5f6ec;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3530;tr;month_small_8;Ağu;2020-10-19 13:42:06.633;0;2024-05-22 12:05:56.757;ab6dc339-3b38-4861-bc58-6922b2b47384;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3531;tr;month_small_9;Eyl;2020-10-19 13:42:21.027;0;2024-05-22 12:05:56.760;efa36cdf-85aa-4760-8ec3-a5101e11b16a;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3532;tr;month_small_10;Eki;2020-10-19 13:42:33.797;0;2024-05-22 12:05:56.753;077fba25-927b-48a9-b660-006405664f71;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3533;tr;month_small_11;Kas;2020-10-19 13:42:47.557;0;2024-05-22 12:05:56.753;5c3d6473-3ce6-4e03-8a12-9aa696df2fdf;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3534;tr;month_small_12;Ara;2020-10-19 13:43:14.520;0;2024-05-22 12:05:56.753;525f7ef1-8752-47cc-906d-7df26ff022ca;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3535;tr;label_flight_ticket;Uçak Bileti;2020-10-19 16:26:36.323;0;2024-05-22 12:05:56.750;401f547f-e283-439f-b943-ed7549301df4;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3536;tr;create_date_label;İşlem tarihi;2020-10-19 16:37:18.267;0;NULL;77830545-792c-4303-aef6-0f7ebea60097;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3537;tr;passenger_extra_title;Ek Servisler;2020-11-17 17:54:06.907;0;2024-05-22 12:05:56.763;ee317160-9453-4967-acc4-b102e10eb4a0;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3538;tr;passenger_extra_description;"Uçuş mil programı, Medikal tedarik ve daha fazlası… ";2020-11-17 17:54:43.653;0;2021-01-05 13:25:44.703;4509e80a-cfb3-4571-9bc1-b3eb200aaf3a;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3539;tr;passenger_extra_milname;Uçuş Mili Programı;2020-11-17 17:55:52.167;0;NULL;cba18dcd-9cf1-4b87-84c9-d42c46218fb4;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3540;tr;passenger_extra_milno;Program Numrası;2020-11-17 17:56:35.247;0;2020-11-17 21:04:37.220;de3bbbc4-dbe0-4ba3-9782-6f546c3b11d3;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3541;tr;password_change_redirect;Giriş sayfasına yönlendiriliyorsun, lütfen bekle.;2020-11-23 12:21:39.713;0;2021-01-05 13:33:33.140;4414ed5a-4363-409e-a5fc-438e67f304cd;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3542;tr;redirect_to_home;Anasayfaya yönlendiriliyorsun;2020-11-23 14:42:57.190;0;2021-01-05 13:33:40.787;b88f2144-bf2e-4eae-bd2d-f77e4eecd2ad;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3543;tr;autocomplete_not_found_message;aradığın kriterde şehir yada havalimanı bulunamadı.;2021-01-04 11:48:14.677;0;2021-01-05 13:34:40.937;f626f124-d015-415b-ab24-27ffd6a6403a;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3544;tr;all_label_autocomplete;Tümü;2021-01-04 11:49:11.053;0;NULL;fb7cd9e4-d139-450d-bb16-00b691e03aae;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3545;tr;departureDateCanNotBig;gidiş tarihi dönüş tarihinden geç olamaz;2021-01-04 13:44:35.157;0;2021-01-05 13:38:04.643;3d13182e-e004-4583-940d-072fbc112171;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3546;tr;arrivalDateCanNotSmall;dönüş tarihi gidiş tarihinden erken olamaz;2021-01-04 13:46:19.833;0;2021-01-05 13:38:37.740;0254e19d-babb-495a-a23d-94f0c217b6f1;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3547;tr;average_price;Ortalama fiyat;2021-01-05 15:53:55.793;0;NULL;40d00acb-83d3-40ce-887e-8352accd6bef;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3548;tr;account_tickets_not_found_title;Henüz bir biletin yok mu?;2021-01-14 17:06:33.227;0;NULL;2d9bd33b-da02-4f9d-8dc7-5a722f4bbf36;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3549;tr;account_tickets_not_found_description;<a href='/'>Buradan</a> en uygun uçak biletlerine göz atabilirsin!;2021-01-14 17:07:23.980;0;2022-05-24 14:56:36.217;fe456f0e-6aa8-4a5c-a3c1-6c57dcc1113b;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3550;tr;flight-ticket-landing-page-title;Ucuz Uçak  Bileti - En uygun 2025 Uçak Bileti Fiyatları;2021-01-19 15:48:44.470;0;2024-03-22 14:54:44.510;523d9d27-ab60-4731-80d5-d576897fd574;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3551;tr;flight-ticket-landing-page-description;"Ucuz uçak bileti fiyatları için tüm fırsatları karşılaştırın,ucuz uçak bileti bulun rezerve edin satın alın.THY ✈ Pegasus ✈ Sunexpress ve 540+ havayolu firması ✓ ";2021-01-19 15:49:00.477;0;2021-07-12 22:13:00.930;6108dda3-29b8-45f1-bef9-f9872979b359;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac
3552;tr;flight-ticket-landing-page-country-title;"Popüler Ülkelere Uçak Bileti | martiGO
";2021-01-19 15:49:18.357;0;2022-05-24 12:00:58.670;4aa2b1e4-5933-4655-b12c-4fea9eb0fa2f;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3553;tr;flight-ticket-landing-page-country-description;Dünyadaki ülkelere uçak biletleri✓THY✈, Pegasus, Sunexpress✈ ve 540+ havayolu firmasının ucuz uçak biletleri martigo.com'da;2021-01-19 15:49:32.177;0;2022-05-24 14:56:04.330;49ef5777-5799-486e-8518-22eab1cfc65d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3554;tr;flight-ticket-landing-page-cities-tr-title;Türkiye Şehirlerine  Uçak Bileti | martiGO;2021-01-19 15:49:48.317;0;2022-05-24 12:01:04.130;c1996204-b2eb-4f53-a486-85a40d463c79;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3555;tr;flight-ticket-landing-page-cities-tr-description;Türkiye popüler şehirlerine THY✈, Pegasus, Sunexpress✈ ve 540+ havayolu firmasının ucuz uçak biletleri Martigo.com'da.;2021-01-19 15:50:07.143;0;2021-07-12 22:13:16.567;e609fbcb-a1da-4d00-8663-c4783674bc3a;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac
3556;tr;flight-ticket-landing-page-cities-eu-title;Avrupa Şehirlerine  Uçak Bileti | martiGO;2021-01-19 15:50:27.300;0;2022-05-24 12:01:11.393;494571e2-6947-4014-b43c-e50cf91d6030;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3557;tr;flight-ticket-landing-page-cities-eu-description;Avrupa popüler şehirlerine THY✈, Pegasus, Sunexpress✈ ve 540+ havayolu firmasının ucuz uçak biletleri Martigo.com'da.;2021-01-19 15:50:43.527;0;2021-07-12 22:13:24.013;47811cb3-41f3-4b3e-9878-dcc0b754fa47;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac
3558;tr;flight-ticket-landing-page-airline-title;Havayolları Uçak Bileti ve Fiyatları | martiGO;2021-01-19 15:51:00.210;0;2022-05-24 12:01:16.070;32349879-644f-4eae-918c-94b8e239a1ce;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3559;tr;flight-ticket-landing-page-airline-description;Türk Hava Yolları (THY) ✈, Pegasus, Sunexpress✈  ve 540+ havayolu firmasının ucuz uçak biletleri martiGO.com'da. Diğer havayolları ile karşılaştır ve online bilet satın al;2021-01-19 15:51:14.223;0;2023-10-31 03:35:38.787;5f15df1d-eed4-49fe-853a-570bb9a81653;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3560;tr;flight-ticket-landing-page-airport-title;Tüm Havalimanları - Uçak Bileti | martiGO;2021-01-19 15:51:30.387;0;2022-05-24 12:01:22.223;1f371bda-66bc-4299-8bec-0ae36b696e1a;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3561;tr;flight-ticket-landing-page-airport-description;İstanbul Yeni Havalimanı Sabiha Gökçen Viyana Havalimanı ve diğer havaalını ucuz uçak biletleri martiGO.com'da. Karşılaştır ve online ucuza bilet satın al;2021-01-19 15:51:46.310;0;2023-10-31 03:24:31.687;7d1ad9b4-8f75-4b80-a7c4-b824c92c7fcf;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3562;tr;extra_baggage_title;Ek Bagaj;2020-01-17 22:58:46.253;0;2021-03-28 10:03:37.930;6834d294-30b7-43a6-8371-c6917e770765;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3563;tr;price_alarm_cancel_title;Alarmı Durdurdun;2020-01-19 16:29:09.653;0;2021-01-04 17:17:47.673;29a9cb9f-7855-42fd-80c6-258d3951b41e;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3564;tr;price_alarm_cancel_description;Artık aramanla ilgili sonuçtan güncel fiyat bilgisini almayacaksın.;2020-01-19 16:29:42.353;0;2021-01-04 17:18:11.010;fc6863cf-dc8f-4dcf-b92b-b4a6d99e5720;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3565;tr;an_error_description;İşlemini şuan gerçekleştiremiyoruz.;2020-01-19 16:30:21.437;0;2021-01-04 17:18:24.867;459b2ae2-8c72-435f-8efd-470b13daff7f;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3566;tr;please_wait;Biletin oluşturulurken lütfen bekle.;2020-01-19 16:37:25.507;0;2021-01-04 17:18:41.250;ae8be2a9-c82d-44fa-b446-437eae2c67b0;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3567;tr;phone_country_code;Alan Kodu;2020-01-19 21:40:14.957;0;2024-05-22 12:05:56.767;382a70c7-cc39-4714-b6f9-0ace2192eb23;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3568;tr;PYL_destiprion;Paypal ile öde;2020-01-20 14:56:10.030;0;2020-04-01 13:32:07.620;080335f5-034b-4410-9a77-c47c263cb3a1;14559dca-02b0-4708-8849-78ec823fbcc6;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3569;tr;share_text_one;Uçuş Sonuçlarını Paylaş;2020-10-11 01:04:11.327;0;2024-05-22 12:05:56.787;badd0487-4ece-47c8-a221-117abc56da67;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3570;tr;share_text_two;Arama sonuçlarını arkadaşlarınla paylaş;2020-10-11 01:04:22.993;0;2024-05-22 12:05:56.787;867b7e67-edc4-4922-8179-cde078bfa6cd;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3571;tr;page_faq_h1;Uçak Bileti Sıkça Sorulan Sorular;2021-01-25 11:20:11.427;0;NULL;5cc0cd77-2cea-4eb6-adc1-224ca2274a46;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3572;tr;page_faq_h1_description;Merak ettiğiniz soruyu arama formuna yazın ya da aşağıdaki kategorilerden uygun olanını seçerek o kategorideki tüm soruları görün.;2021-01-25 11:20:29.107;0;NULL;d97c6d2d-71ae-44a1-8321-dc4692beda99;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3573;tr;faq_search_placeholder;Sıkça sorulan sorularda ara;2021-01-25 11:22:22.427;0;2021-01-26 16:15:36.493;2fe611f6-1c91-4007-b186-c02b3fd4928b;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3574;tr;faq_category_list_title;Sıkça Sorulan Sorular | Yardım | FAQ | martiGO;2021-01-26 12:06:29.003;0;2022-05-24 12:01:34.520;93977b13-4829-4625-a63f-2f9a5b225c23;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3575;tr;faq_category_list_description;Uçak bileti alırken veya sonrasında yaşanan sorunlar için  en çok sorulan soruların cevaplarına buradan ulaşabilirsiniz.;2021-01-26 12:06:36.120;0;2021-01-26 16:19:49.997;f9a3b0b1-e4aa-444e-8092-60c86b031099;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3576;tr;faq_category_detail_title;faq_category_detail_title;2021-01-26 12:06:57.497;0;NULL;d16b8838-46f7-4087-a65f-c81cdf46ad51;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3577;tr;faq_category_detail_description;faq_category_detail_description;2021-01-26 12:07:06.097;0;NULL;2da784ed-0daa-481f-b13c-305d9ec67fc1;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3578;tr;discount_label;İndirim;2020-03-09 13:04:32.913;0;2024-05-22 12:05:56.733;4271c29c-72f9-456d-8074-73193848a9a7;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3580;tr;best_time_label;En kısa uçuş süresi;2020-10-21 12:32:31.383;0;2020-10-21 13:43:18.623;ffd0666f-dd70-4264-a679-90427ef4b1f2;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3581;tr;flight-ticket-landing-page-cities-all-title;Dünyanın Farklı Şehirlerine Ucuza Uç | martiGO;2021-01-28 12:02:10.360;0;2022-05-24 12:01:46.057;c7e608d6-776e-4adb-b3b2-bd81237979eb;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3582;tr;flight-ticket-landing-page-cities-all-description;Uçmak istediğin şehri seç, 540+ havayollu arasında en düşük bilet fiyatlarını karşılaştırın ve uçak biletinizi anında kolayca satın alın;2021-01-28 12:02:27.067;0;2021-02-01 12:47:31.780;5691fa81-7e57-4f05-a186-3eadcf4e108d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3583;tr;circle_first_departure_same_error;2. Uçuşun kalkışı ile aynı olamaz;2021-12-28 12:58:29.460;0;NULL;d2e7ec0d-7682-41e1-a951-54263d000ac7;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3584;tr;circle_last_departure_same_error;1. Uçuşun kalkışı ile aynı olamaz;2021-12-28 13:21:08.637;0;NULL;4a54660c-2f3e-4439-83ab-f102ae1ba09b;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3585;tr;landing_page_flight_city_search_title_one;Ucuz {dest1} Uçak Biletleri;2022-01-24 13:43:19.410;0;2022-03-08 21:21:48.097;30473511-ef37-4d6f-98b5-7a2718ed5853;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3586;tr;landing_page_flight_country_search_title_one;Ucuz {dest1} Uçak Biletleri;2022-01-24 13:43:36.357;0;2022-03-08 21:22:52.943;f5ee4cbf-03c9-42e9-961e-45ed89310f9c;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3587;tr;landing_page_flight_airport_search_title_one;"Ucuz {dest1} Uçak Biletleri
";2022-01-24 13:43:44.587;0;2022-03-08 21:23:48.860;afdbf191-4472-4585-a38f-ba0087714de1;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3588;tr;landing_page_flight_airline_search_title_one;Ucuz {dest1} Uçak Biletleri;2022-01-24 13:43:52.147;0;2022-03-08 21:24:52.713;ffbe267b-37d3-4bda-ab25-ddc9e59c6d1d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3589;tr;landing_page_flight_city_search_title_two;Ucuz {dest1} {dest2} Uçak Biletleri;2022-01-24 13:43:59.333;0;2022-03-09 01:16:37.410;db2f1a2b-b8bf-4205-a15a-c847e8ba605f;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3590;tr;landing_page_flight_country_search_title_two;Ucuz {dest1} {dest2} Uçak Biletleri;2022-01-24 13:44:06.603;0;2022-03-09 01:17:27.547;74c34271-190e-42f6-9da3-51c69f60e4c2;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3591;tr;landing_page_flight_airport_search_title_two;"Ucuz {dest1} {dest2} Uçak Biletleri
";2022-01-24 13:44:13.207;0;2022-03-09 01:19:16.717;3d53b334-54b2-4450-8946-3622814cfd3d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3592;tr;landing_page_flight_airline_search_title_two;"-
";2022-01-24 13:44:20.490;0;2022-03-09 01:19:35.477;1109b58d-cc08-47ee-86b5-0e5899c6a792;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3593;tr;landing_page_flight_city_searchbox_title_one;"{dest1} Uçak Bileti
";2022-01-24 13:44:27.747;0;2022-02-07 09:38:40.237;078bd7a0-288a-47ea-a9a9-a278dc63e6c7;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3594;tr;landing_page_flight_country_searchbox_search_title_one;"{dest1} Uçak Bileti
";2022-01-24 13:44:35.290;0;2022-02-07 09:38:56.500;87220f46-a203-46b2-993f-090c0603371d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3595;tr;landing_page_flight_airport_searchbox_search_title_one;"{dest1} Uçak Bileti
";2022-01-24 13:44:42.507;0;2022-02-07 09:39:13.717;35b73826-be90-474c-a431-5c0126993067;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
3596;tr;landing_page_flight_airline_searchbox_search_title_one;"{dest1} Uçak Bileti
";2022-01-24 13:44:49.490;0;2022-02-07 09:39:24.967;448b7c1d-5f2d-4668-8710-47e75577de46;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0
