Id;Lang;Code;Definition;CreateDate;IsDeleted;UpdateDate;GUID;CreateUserId;UpdateUserId;Definition_Translated_az
3458;tr;IdentityNo_label;TC kimlik no;2020-06-10 13:33:57.317;0;2020-06-11 10:41:55.087;8c3a428c-8a73-4836-849a-a3ccd2e845bc;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;TC identifikasiya nömrəsi
3459;tr;identityno_validation_error;Lütfen TC numaranı gir;2020-06-10 13:41:33.703;0;2021-01-05 13:01:36.510;f9201433-eec6-480a-a5a8-6678a850f4bd;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Xahiş edirəm, TC nömrənizi daxil edin.
3460;tr;is_turkish_citizen_label;Tc vatandaşıyım;2020-06-10 13:42:30.717;0;;38184dbb-a3fd-40de-a203-3aa8c58026ca;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Mən Türkiyə vətəndaşıyam.
3461;tr;hes_code_label;HES Kodu;2020-06-10 13:46:02.010;0;;37b2b2a3-183f-4a2f-a07a-b7168467e300;14559dca-02b0-4708-8849-78ec823fbcc6;-1;HES Kodu - Epidemiyoloji və Sağlamlıq İzləmə Kodu
3462;tr;hes_code_validation_error;Lütfen hes kodunu gir;2020-06-10 13:47:31.493;0;2021-01-05 13:02:28.333;6a59922b-8d5b-48c5-a717-99749b5f7bb7;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Zəhmət olmasa, HES kodunu daxil edin.
3463;tr;landing_page_best_price;En Uygun Fiyat;2020-06-28 18:05:47.960;0;;80f88c1c-615a-49f7-ba02-615221ea98f0;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Ən uyğun qiymət
3464;tr;landing_page_best_price_company;En Uygun Fiyatlı Havayolu;2020-06-28 18:06:26.363;0;2020-06-29 12:26:27.923;5b818ebf-aee2-4c4b-a34b-3d0b8f07f2c7;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Ən ucuz avia bileti
3465;tr;landing_page_cheap_label;Ucuz uçak bileti;2020-06-28 20:24:44.397;0;2021-07-12 22:11:56.207;c8960050-a234-4601-864f-bb01d1cdf1c8;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac;Ucuz təyyarə bileti
3466;tr;landing_page_price_start_label;'dan itibaren;2020-06-28 20:26:17.847;0;;95da620e-4eb4-4992-97d0-d86d503cb7bf;14559dca-02b0-4708-8849-78ec823fbcc6;-1;'dan etibarən
3467;tr;landing_page_oneway_description;varışlı tek yön uçak biletlerini karşılaştır;2020-06-28 20:46:58.527;0;2021-01-05 13:02:38.680;943f5b85-f935-4c91-aa0f-800bb8c88c38;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Gedinən tek istiqamət avia biletlərini müqayisə edin
3468;tr;landing_page_return_description;varışlı gidiş-dönüş uçak biletlerini karşılaştır;2020-06-28 20:47:27.460;0;;633cdd22-1bcc-4781-bc49-0c231d719291;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Varışlı gediş-dönüş aviareys biletlerini müqayisə edin
3469;tr;landing_page_block_alternative_flight_title;Alternatif Uçuş Planla;2020-06-28 20:53:25.110;0;;98cb7fac-2445-4d75-bf17-c30aa88ca6c1;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Alternativ uçuş planı düzəldin
3470;tr;newsletter_desc_one;Yaz & Kış Sezon bildirimleri;2020-06-28 21:29:49.907;0;;d1ef8add-b46f-47ca-a22b-6695ad054054;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Yaz və qış mövsümünün bildirişləri
3471;tr;newsletter_desc_two;Sadece bizde etiketli fiyat bildirimleri;2020-06-28 21:30:05.823;0;;552ef2e4-eef2-4ec8-9c69-b1b42325213f;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Yalnız bizdə etiketli qiymət bildirişləri
3472;tr;newsletter_desc_three;Sana özel kampanyalar;2020-06-28 21:30:48.957;0;2021-01-05 13:03:08.913;5d7bce07-948c-433c-b184-eb68fe115501;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Sənə xüsusi kampaniyalar
3473;tr;newsletter_desc_four;Alternatif teklifler ve daha fazlası;2020-06-28 21:31:19.397;0;;28673b34-d1ff-4518-9fad-a770fccfd965;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Alternativ təkliflər və daha çoxu
3474;tr;landing_page_faq_title;{dest1} {dest2} Hakkında Sık Sorulanlar;2020-06-28 22:05:50.257;0;2020-08-11 12:04:15.470;7c1e341a-bcb1-4673-b4f0-fa8eb2f09e6d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0;{dest1} {dest2} Haqqında Tez Tez Soruşulanlar
3475;tr;landing_page_summary_capital_label;Başkent;2020-06-28 22:41:29.677;0;;6560864e-2afb-4531-ba8b-c40a3c28a0c5;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Mərkəzi.
3476;tr;landing_page_iata_code;IATA kodu;2020-06-29 10:50:34.483;0;;6d501b00-4d03-4f3f-94cf-35c3fa6b90a1;14559dca-02b0-4708-8849-78ec823fbcc6;-1;IATA kodu
3478;tr;landing_page_best_route;En popüler destinasyon;2020-06-29 10:54:40.743;0;;cdc3a7f3-afe6-4220-ac0e-1f03f207a372;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Ən populyar destinasiya
3479;tr;landing_daily_flights;Günlük Uçuşlar;2020-04-27 15:01:58.043;0;;9b5d0cfa-40df-4b68-8ac1-e4e6d507b80a;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Gündəlik uçuşlar
3480;tr;most_popular_airline;En popüler havayolu;2020-04-27 15:03:02.173;0;;9c4e5722-c7d7-410d-8d7b-c46510895dd1;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Ən populyar aviaşirkət
3481;tr;earliest_flight;En erken uçuş;2020-04-27 15:03:57.717;0;;cc8ef8fc-26b5-498a-8fad-09a8731fbc32;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Ən tez uçuş
3482;tr;landing_page_slogan;"Dünyada seyahat edecek o kadar çok nokta var ki. Adını bile daha önce duymadığın yerlere en uygun uçak biletini martiGO.com aracılığı ile bulacağını garanti ediyoruz.
";2020-04-27 15:25:52.563;0;2021-01-13 16:22:52.767;45350f02-af65-4efa-8dd9-5206320fdbfa;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Dünyada səyahət etmək üçün o qədər çox məqam var ki. Adını belə daha əvvəl eşitmediyin yerlərə ən uyğun təyyarə bileti martiGO.com vasitəsilə tapacağına əminik.
3483;tr;city_detail;Hakkında Bilgiler;2020-05-05 23:41:33.687;0;;971252bf-98cd-4902-a0e6-08bc67addfa0;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Məlumatlar haqqında.
3484;tr;SIX_APPLEPAY_Name;Apple Pay;2020-04-23 11:39:30.397;0;;60938574-d6c4-4324-b277-620eefc56c43;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Alma Ödəniş
3485;tr;SIX_APPLEPAY_Description;Apple pay ile ödeme;2020-04-23 11:39:51.103;0;;5588b96a-eaef-4c94-bab2-b080d544b16b;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Alma ödəməsi ilə ödəmə
3486;tr;error_DepartureDateTime;Lütfen uçuş tarihlerini kontrol et.;2020-07-27 20:48:11.367;0;2021-01-05 13:08:53.083;407dbbc4-e7dc-4e31-b4ac-3e8c4b67f2ad;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Zəhmət olmasa uçuş tarixlərini yoxlayın.
3487;tr;landing_page_flight_ticket_title;Uçak Bileti Ara, Uçak Biletleri;2020-08-05 20:11:01.597;0;;48722931-8459-4ba0-a474-e8d1cbbc78b7;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Tərcümə edildi: Uçuş Bileti Axtar, Uçuş Biletləri
3488;tr;landing_page_flight_ticket_block_1;Popüler Ülkelere Uçak Bileti;2020-08-06 21:53:23.920;0;;80417f07-dc5e-45d3-b26b-626dd96ac3b1;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Populyar ölkələrə təyyarə bileti
3489;tr;landing_page_flight_ticket_block_2;Türkiye Uçak Biletleri;2020-08-06 21:53:34.393;0;;07121c19-7db9-4148-8210-7eedd03787fc;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Türkiyə aviabiletləri
3490;tr;landing_page_flight_ticket_block_3;Popüler Avrupa Uçak Biletleri;2020-08-06 21:53:42.893;0;;4c39e0f5-4519-4836-9c33-352562650020;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Populyar Avropa Təyyarə Biletləri
3491;tr;landing_page_flight_ticket_block_4;Popüler Havayolları;2020-08-06 21:53:52.617;0;;ac8ba81d-834c-4e9b-ad9d-77ddd009e308;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Məşhur aviakompaniyalar
3492;tr;landing_page_static_airline_title;Havayolu Firmaları;2020-08-09 23:27:28.380;0;;bcb9bb54-27c9-48c4-80ac-b9fad6b0855a;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Hava Yolu Şirkətləri
3493;tr;landing_page_static_airline_description;Aradığın havayolu şirketini hemen bul;2020-08-09 23:27:54.473;0;2021-01-05 13:09:04.277;3b40421c-0f0b-4a34-9c5c-08b4d1f2bf37;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Tələb etdiyin aviada şirkətini dərhal tapındı.
3494;tr;wheelchair_label;Tekerlekli sandelye istiyorum.;2020-11-10 14:57:53.973;0;2024-05-22 12:05:56.810;af3d1258-fc13-42a9-b2c1-29f2e3d53df5;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Mən bir parlaq arzulayıram.
3495;tr;milesandmore_btn;Mil kart eklemek için tıkla;2020-11-10 16:58:59.783;0;2021-01-05 13:24:47.557;fb7b5d8d-5aef-4c69-82d8-65cfa85ea6fb;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Mənzərə əlavə etmək üçün klik edin
3496;tr;milesandmore_label;Miles&Smiles No;2020-11-10 16:59:16.567;0;;4d7a84e1-49fc-4a4c-8c62-d8267c70d609;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Miles&Smiles Yox
3497;tr;flexible_optionen_label;Esnek Seçenekler;2020-09-18 14:23:39.320;0;;dfaa818d-3aed-4f95-b7ae-f8bf3a045df0;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Əsas variantlar
3498;tr;landing_page_static_city_title;Şehirler;2020-09-24 11:34:33.107;0;;f905bb5b-563c-4294-8ff4-c2651799d788;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Şəhərlər
3499;tr;landing_page_static_city_description;Aradığın şehri hemen bul;2020-09-24 11:34:59.063;0;2021-01-05 13:23:23.657;33a1215d-c5e4-4a70-ac11-9f3dfa95beb4;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Axtardığın şəhəri dərhal tap
3500;tr;landing_page_static_country_title;Ülkeler;2020-09-24 11:38:22.990;0;;27bb8545-11f3-4b4a-b5db-47f658113641;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Ölkeler
3501;tr;landing_page_static_country_description;Aradığın ülkeyi hemen bul;2020-09-24 11:38:45.340;0;2021-01-05 13:23:41.040;42f280ff-dbe2-42e0-81e2-f0c8c5f93718;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Axtardığın ölkəni dərhal tap.
3502;tr;landing_page_static_airport_title;Havalimanları;2020-09-24 11:41:57.833;0;;73f3eba6-77fb-4466-9d5e-2f73794f8cb4;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Hava limanları
3503;tr;landing_page_static_airport_description;Aradığın havalimanını hemen bul;2020-09-24 11:42:51.620;0;2021-01-05 13:24:02.097;3173f7a9-6596-4e53-b339-33b2f26b0b4b;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Axtardığın hava limanını ən qısa zamanda tap.
3504;tr;show_all_label;Hepsini göster;2020-09-24 18:13:52.783;0;;069b94c7-6836-4fc3-9b61-32a1312de37c;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Onları hamısını göstər
3505;tr;home_label;Anasayfa;2020-09-25 14:44:46.143;0;;65653512-b07d-405f-8679-3ac9cca9b067;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Əsas səhifə
3506;tr;flight_ticket_label;Uçak Biletleri;2020-09-25 14:48:55.687;0;;77bc513c-8e74-41b8-a486-b08322debabc;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Tərcümə: Təyyarə biletləri
3507;tr;landing_page_block_city_list_title;Şehirlere Göz At;2020-10-01 14:14:26.890;0;;9eb27f34-90c5-409c-84ef-0f0c446f1724;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Şəhərlərə baxaq
3508;tr;landing_page_block_city_list_description;Şehirlere göz at, daha uygun fiyatlarda bulabilirsin;2020-10-01 14:16:14.927;0;2021-01-05 13:24:16.533;c7037136-c87a-445c-a2d1-b7b0b7eb2d13;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Şəhərlərə baxın, daha ucuz qiymətlərlə tapa bilərsiniz.
3509;tr;departure_transfer_label;Kalkış Aktarma Havalimanı;2020-09-09 22:42:38.327;0;2024-05-22 12:05:56.733;d30f07a0-1f57-40e6-8cb2-68e0ef7304f3;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Qalma Transfer Aeroportu
3510;tr;return_transfer_label;Dönüş Aktarma Havalimanı;2020-09-09 22:43:23.623;0;2024-05-22 12:05:18.457;e5d4de65-3c41-4ad9-b45a-3b774aa6efaa;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Transfer Aeroportu
3511;tr;Departure;Kalkış;2020-09-09 22:44:20.463;0;;b7c8db44-8fdd-4ea0-b513-ac8c889bcb79;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Qalxış
3512;tr;Arrival;Dönüş;2020-09-09 22:44:27.757;0;;7eac95a6-8487-4542-8116-3034044bd29d;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Qayıtış
3513;tr;landing_page_static_flight_h1;İndirimli Uçak Bileti ile Tüm Dünya;2020-10-09 14:16:31.573;0;;3b28fe64-7e84-45bd-ac23-3438dde7b1ee;14559dca-02b0-4708-8849-78ec823fbcc6;-1;İndirimli Təyyarə Bileti ilə Bütün Dünya
3514;tr;landing_page_static_flight_h2;Farklı kıtalara ucuz uçuşları keşfet!;2020-10-09 14:16:41.877;0;2021-07-12 22:12:50.957;bfec2b3b-5ebd-49a6-8884-a2d429ffda27;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac;Fərqli kıtalar arası ucuz uçuşları tap!
3515;tr;landing_page_static_flight_block_1;Avrupa;2020-10-09 14:19:22.993;0;;150d2423-8bf6-46de-81e9-b64f39c1c534;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Avropa
3516;tr;landing_page_static_flight_block_2;Asya;2020-10-09 14:19:30.320;0;;2d33abc5-250d-4bf4-9abb-8a5d1755a284;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Asiya
3517;tr;landing_page_static_flight_block_3;Afrika;2020-10-09 14:19:43.673;0;;e22ef181-a1ed-47f4-9fbf-ad18bffc971a;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Afrika
3518;tr;landing_page_static_flight_block_4;Okyanusya;2020-10-09 14:19:55.013;0;;70978101-248b-4088-bb52-9b9d24c61f56;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Dəniziacarlıq
3519;tr;landing_page_static_flight_block_5;Kuzey Amerika;2020-10-09 14:20:06.737;0;;5999c1ab-7862-472c-896b-515c4309245c;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Şimali Amerika
3520;tr;landing_page_static_flight_block_6;Güney Amerika;2020-10-09 14:20:16.907;0;;69e0d885-a795-4e60-a9e6-68a4cd2e6242;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Cənubi Amerika
3521;tr;none_all_label;Hiçbirini seçme;2020-10-19 12:21:19.080;0;;aa162e37-1abd-4725-a5b8-2c0742e8e938;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Heç birini seçmə.
3522;tr;best_flight_label;Popüler Uçuşlar;2020-10-19 13:31:05.507;0;2024-05-22 12:05:56.720;a8446e75-48df-4945-bfa9-326a59097741;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Məşhur uçuşlar
3523;tr;month_small_1;Oca;2020-10-19 13:40:11.713;0;2024-05-22 12:05:56.753;7636b20a-0f1e-4670-9931-9d18b8d379f9;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Oqa
3524;tr;month_small_2;Şub;2020-10-19 13:40:30.897;0;2024-05-22 12:05:56.757;495abc08-8a94-4980-8922-98309c971cf1;14559dca-02b0-4708-8849-78ec823fbcc6;-1;İyunun əvvəlləri başlangıcında yaxşı zaman keçirib, həyata baxmaq və doğanın qollarında vaxt keçirmək üçün əhval-ruhiyyəmizi yaxşılaşdırmaq istəyirik. Ailəm və dostlarımla birlikdə keyfiyyətli vaxt keçirməyə hazıram.
3525;tr;month_small_3;Mar;2020-10-19 13:40:42.577;0;2024-05-22 12:05:56.757;71defaf4-7490-4455-9b9f-7066b74450c6;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Mara
3526;tr;month_small_4;Nis;2020-10-19 13:41:04.920;0;2024-05-22 12:05:56.757;d8fc432e-9bbb-44cd-a3a4-4c2ad21a73b5;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Mənə sənin nə demək istədiyinə dair daha məlumat verə bilərsən?
3527;tr;month_small_5;May;2020-10-19 13:41:20.923;0;2024-05-22 12:05:56.757;af988acd-a6a4-4172-8dee-f4c98039ab3b;14559dca-02b0-4708-8849-78ec823fbcc6;-1;May - Mayıs
3528;tr;month_small_6;Haz;2020-10-19 13:41:33.907;0;2024-05-22 12:05:56.757;bc81de55-67c9-4e43-ab30-0db3afe72fd6;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Haz
3529;tr;month_small_7;Tem;2020-10-19 13:41:47.077;0;2024-05-22 12:05:56.757;5bc5f4b1-0eb6-4783-8e5d-48d974e5f6ec;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Mən sual verirəm
3530;tr;month_small_8;Ağu;2020-10-19 13:42:06.633;0;2024-05-22 12:05:56.757;ab6dc339-3b38-4861-bc58-6922b2b47384;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Yanvar
3531;tr;month_small_9;Eyl;2020-10-19 13:42:21.027;0;2024-05-22 12:05:56.760;efa36cdf-85aa-4760-8ec3-a5101e11b16a;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Sabahbayram olsun
3532;tr;month_small_10;Eki;2020-10-19 13:42:33.797;0;2024-05-22 12:05:56.753;077fba25-927b-48a9-b660-006405664f71;14559dca-02b0-4708-8849-78ec823fbcc6;-1;İkisi
3533;tr;month_small_11;Kas;2020-10-19 13:42:47.557;0;2024-05-22 12:05:56.753;5c3d6473-3ce6-4e03-8a12-9aa696df2fdf;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Mən səninlə razıyam
3534;tr;month_small_12;Ara;2020-10-19 13:43:14.520;0;2024-05-22 12:05:56.753;525f7ef1-8752-47cc-906d-7df26ff022ca;14559dca-02b0-4708-8849-78ec823fbcc6;-1;"Text:
İmtinan"
3535;tr;label_flight_ticket;Uçak Bileti;2020-10-19 16:26:36.323;0;2024-05-22 12:05:56.750;401f547f-e283-439f-b943-ed7549301df4;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Tərs edildi
3536;tr;create_date_label;İşlem tarihi;2020-10-19 16:37:18.267;0;;77830545-792c-4303-aef6-0f7ebea60097;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Əməliyyat tarixi
3537;tr;passenger_extra_title;Ek Servisler;2020-11-17 17:54:06.907;0;2024-05-22 12:05:56.763;ee317160-9453-4967-acc4-b102e10eb4a0;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Bir xidmət faunaının müxtəlif və geniş olduğunu bilmək yaşayış sübutunun önəmli bir hissəsidir.
3538;tr;passenger_extra_description;Uçuş mil programı, Medikal tedarik ve daha fazlası… ;2020-11-17 17:54:43.653;0;2021-01-05 13:25:44.703;4509e80a-cfb3-4571-9bc1-b3eb200aaf3a;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Uçuş mili proqramı, Tibbi təchizat və daha çoxu...
3539;tr;passenger_extra_milname;Uçuş Mili Programı;2020-11-17 17:55:52.167;0;;cba18dcd-9cf1-4b87-84c9-d42c46218fb4;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Uçuş Mili Tətbiqi
3540;tr;passenger_extra_milno;Program Numrası;2020-11-17 17:56:35.247;0;2020-11-17 21:04:37.220;de3bbbc4-dbe0-4ba3-9782-6f546c3b11d3;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Proqram Nömrəsi
3541;tr;password_change_redirect;Giriş sayfasına yönlendiriliyorsun, lütfen bekle.;2020-11-23 12:21:39.713;0;2021-01-05 13:33:33.140;4414ed5a-4363-409e-a5fc-438e67f304cd;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;İş yerindəsənə, gözlə, xoş gəldin.
3542;tr;redirect_to_home;Anasayfaya yönlendiriliyorsun;2020-11-23 14:42:57.190;0;2021-01-05 13:33:40.787;b88f2144-bf2e-4eae-bd2d-f77e4eecd2ad;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Səhifəyə yönləndirilirsən
3543;tr;autocomplete_not_found_message;aradığın kriterde şehir yada havalimanı bulunamadı.;2021-01-04 11:48:14.677;0;2021-01-05 13:34:40.937;f626f124-d015-415b-ab24-27ffd6a6403a;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;Axtardığın kriterə uyğun şəhər və ya hava limanı tapılmadı.
3544;tr;all_label_autocomplete;Tümü;2021-01-04 11:49:11.053;0;;fb7cd9e4-d139-450d-bb16-00b691e03aae;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Hamısı
3545;tr;departureDateCanNotBig;gidiş tarihi dönüş tarihinden geç olamaz;2021-01-04 13:44:35.157;0;2021-01-05 13:38:04.643;3d13182e-e004-4583-940d-072fbc112171;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;"İstifadəçinin istədiyi tarixi yazın: əgər tarix verilibsə

Köhnə gediş tarixi: «Qayıdış tarixinizdən keç olmaz!»

Yeni gediş tarixi: «Qayıdış tarixinizdən keç olmaz!»"
3546;tr;arrivalDateCanNotSmall;dönüş tarihi gidiş tarihinden erken olamaz;2021-01-04 13:46:19.833;0;2021-01-05 13:38:37.740;0254e19d-babb-495a-a23d-94f0c217b6f1;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049;"Çeviri:
Qayıdış tarixi gediscilə tərihdən çox erkən ola bilməz."
3547;tr;average_price;Ortalama fiyat;2021-01-05 15:53:55.793;0;;40d00acb-83d3-40ce-887e-8352accd6bef;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Orta qiymət
3548;tr;account_tickets_not_found_title;Henüz bir biletin yok mu?;2021-01-14 17:06:33.227;0;;2d9bd33b-da02-4f9d-8dc7-5a722f4bbf36;14559dca-02b0-4708-8849-78ec823fbcc6;-1;Sənin hələ bir biletin yoxdurmu?
3549;tr;account_tickets_not_found_description;<a href='/'>Buradan</a> en uygun uçak biletlerine göz atabilirsin!;2021-01-14 17:07:23.980;0;2022-05-24 14:56:36.217;fe456f0e-6aa8-4a5c-a3c1-6c57dcc1113b;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0;"Mətn:
<a href='/'>Bura</a> ən uyğun təyyarə biletinə baxa bilərsən!"
3550;tr;flight-ticket-landing-page-title;Ucuz Uçak  Bileti - En uygun 2025 Uçak Bileti Fiyatları;2021-01-19 15:48:44.470;0;2024-03-22 14:54:44.510;523d9d27-ab60-4731-80d5-d576897fd574;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Ucuz Uçaq Bileti - 2025-ci il üçün ən uyğun Uçaq Bileti Qiymətləri
3551;tr;flight-ticket-landing-page-description;Ucuz uçak bileti fiyatları için tüm fırsatları karşılaştırın,ucuz uçak bileti bulun rezerve edin satın alın.THY ✈ Pegasus ✈ Sunexpress ve 540+ havayolu firması ✓ ;2021-01-19 15:49:00.477;0;2021-07-12 22:13:00.930;6108dda3-29b8-45f1-bef9-f9872979b359;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac;Ucuz uçuş bileti qiymətləri üçün bütün imkanları müqayisə edin, ucuz uçuş bileti tapın, bron edin və alın. THY ✈ Pegasus ✈ Sunexpress və 540+ aviaşirkəti ✓
3552;tr;flight-ticket-landing-page-country-title;"Popüler Ülkelere Uçak Bileti | martiGO
";2021-01-19 15:49:18.357;0;2022-05-24 12:00:58.670;4aa2b1e4-5933-4655-b12c-4fea9eb0fa2f;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0;Məşhur ölkələrə təyyarə bilet | martiGO
3553;tr;flight-ticket-landing-page-country-description;Dünyadaki ülkelere uçak biletleri✓THY✈, Pegasus, Sunexpress✈ ve 540+ havayolu firmasının ucuz uçak biletleri martigo.com'da;2021-01-19 15:49:32.177;0;2022-05-24 14:56:04.330;49ef5777-5799-486e-8518-22eab1cfc65d;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0;"Metn:
Dünyadakı ölkələrə təyyarə biletləri✓THY✈, Pegasus, Sunexpress✈ və 540+ hava yolu şirkətinin ucuz təyyarə biletləri martigo.com-da"
3554;tr;flight-ticket-landing-page-cities-tr-title;Türkiye Şehirlerine  Uçak Bileti | martiGO;2021-01-19 15:49:48.317;0;2022-05-24 12:01:04.130;c1996204-b2eb-4f53-a486-85a40d463c79;14559dca-02b0-4708-8849-78ec823fbcc6;16ac3327-cf2e-4728-9cab-f0504fd290c0;Türkiyə şəhərlərinə Təyyarə bileti | martiGO
3555;tr;flight-ticket-landing-page-cities-tr-description;Türkiye popüler şehirlerine THY✈, Pegasus, Sunexpress✈ ve 540+ havayolu firmasının ucuz uçak biletleri Martigo.com'da.;2021-01-19 15:50:07.143;0;2021-07-12 22:13:16.567;e609fbcb-a1da-4d00-8663-c4783674bc3a;14559dca-02b0-4708-8849-78ec823fbcc6;dc01ef46-af8e-4952-8ad0-8d8d6e744aac;Türkiyənin məşhur şəhərlərinə THY✈, Pegasus, Sunexpress✈ və 540+ aviaşirkətin ucuz təyyarə biletləri Martigo.com-da mövcuddur.
